NU_INSCRICAO,race_label,composite_raw_equal,composite_decile,split
190004919278,Pardo,438.17999999999995,1,test
190004997390,Black,521.1200000000001,5,train
190005009830,White,577.5600000000001,7,val
190004750115,White,509.02,4,val
190005014534,White,650.1,9,test
190004826439,Pardo,552.4399999999999,6,train
190004814019,White,547.7,6,train
190004943339,Black,535.3799999999999,6,test
190004826219,Pardo,676.6,9,train
190004935309,Pardo,545.52,6,train
190003501677,Black,464.46000000000004,2,train
190004920394,Pardo,371.38,0,train
190004933277,Pardo,384.03999999999996,0,train
190004845261,Pardo,503.32,4,val
190004783883,Pardo,490.5,3,val
190003461817,Pardo,475.53999999999996,3,train
190004784823,White,614.48,8,train
190005045562,Pardo,515.8,5,train
190003483066,Pardo,417.32,0,test
190005028915,Black,544.6600000000001,6,test
190004734175,Pardo,426.82,1,val
190004817181,White,617.1600000000001,8,test
190005020556,White,601.7,8,val
190005032088,White,721.52,9,val
190003490440,White,688.78,9,train
190004991890,White,478.23999999999995,3,test
190003472231,Pardo,512.2,4,train
190004723775,White,508.2,4,train
190003469565,Pardo,408.36,0,train
190004789126,White,423.84,1,train
190004762558,Pardo,579.1600000000001,7,train
190004932575,Black,443.12000000000006,1,test
190004731662,White,489.93999999999994,3,train
190005022076,White,529.58,5,train
190003504410,Black,514.86,5,train
190004738139,White,453.08000000000004,2,train
190004997230,Black,427.98,1,val
190003470148,Pardo,401.78000000000003,0,train
190004789373,White,428.2,1,train
190003474910,White,745.38,9,train
190004789954,Pardo,564.1600000000001,7,test
190004743421,White,557.0200000000001,6,train
190004765720,White,610.8199999999999,8,val
190004964063,Pardo,575.1800000000001,7,val
190003459518,Pardo,580.0600000000001,7,test
190003485118,Pardo,491.21999999999997,3,train
190004915369,Black,478.68,3,train
190004989666,White,570.74,7,val
190005022759,Pardo,550.04,6,train
190004982607,Pardo,519.58,5,test
190004735127,White,420.4200000000001,0,train
190004939377,Pardo,456.56000000000006,2,train
190005023307,Pardo,581.58,7,test
190003458342,Pardo,423.2799999999999,0,train
190003471624,Pardo,582.62,7,train
190004916901,Pardo,430.21999999999997,1,train
190004931492,Pardo,541.38,6,train
190004793108,White,494.21999999999997,4,train
190003485505,Pardo,479.38,3,train
190005043890,Black,405.8,0,train
190003489025,Black,495.87999999999994,4,train
190004753297,Pardo,560.48,7,val
190004969403,Pardo,439.2,1,train
190004915338,White,588.6800000000001,7,train
190003469447,Pardo,642.76,9,train
190004963247,Pardo,528.1,5,train
190004759250,White,665.6,9,train
190003472704,Black,355.7,0,test
190004932441,Pardo,501.46000000000004,4,train
190004731132,White,567.3399999999999,7,val
190004815659,White,464.96000000000004,2,train
190004984077,Pardo,621.0600000000001,8,train
190005062789,Pardo,446.8,1,train
190004997897,Pardo,510.36,4,train
190004935525,Pardo,428.08000000000004,1,val
190004935786,Pardo,475.26000000000005,3,train
190003461484,White,570.76,7,test
190004780905,White,430.5,1,val
190004782888,White,524.22,5,val
190003496515,Pardo,471.3,2,test
190005013956,Pardo,406.64,0,train
190004834525,White,624.24,8,train
190004722534,White,533.1,5,train
190005014663,Indigenous,470.4,2,train
190004962242,Pardo,381.68,0,train
190003471558,Pardo,572.26,7,train
190004780151,White,524.9399999999999,5,train
190005017982,Pardo,487.1,3,train
190005017456,Pardo,442.8,1,train
190004735399,Pardo,494.7,4,train
190004984172,Pardo,528.74,5,train
190004725558,Pardo,423.41999999999996,0,train
190005036302,Black,577.76,7,test
190004967044,White,540.6600000000001,6,val
190004914741,White,495.86,4,train
190004858647,Pardo,404.4,0,train
190005010442,White,428.5,1,train
190004755601,White,568.76,7,train
190004776869,White,581.4399999999999,7,train
190004826194,Pardo,558.26,6,test
190004805623,White,590.42,7,val
190003505557,Pardo,639.48,9,val
190004766085,White,545.74,6,val
190004854060,Pardo,447.62000000000006,1,test
190005008195,Pardo,306.41999999999996,0,train
190004775190,White,457.4,2,test
190004822857,White,514.54,5,train
190003458970,Pardo,519.9,5,val
190004831003,White,660.28,9,train
190003486381,Pardo,505.0200000000001,4,train
190004920374,Pardo,482.62,3,train
190004936734,Asian,426.96000000000004,1,train
190004937731,Pardo,433.64,1,train
190005006803,White,721.58,9,test
190004825488,Asian,508.82,4,train
190005063094,Black,425.4,1,train
190004833775,Pardo,362.52,0,train
190004734913,Black,562.0600000000001,7,train
190004922358,White,630.92,8,train
190004808614,White,490.03999999999996,3,train
190004926047,Black,444.21999999999997,1,train
190004840991,Black,615.74,8,val
190004726024,White,450.18,1,train
190003500079,Pardo,487.73999999999995,3,train
190005000176,Pardo,601.5600000000001,8,train
190005016446,Pardo,475.9799999999999,3,val
190004831261,Pardo,420.66,0,test
190004777741,Black,491.6,3,train
190004916983,Pardo,478.16,3,val
190004797384,White,609.54,8,val
190005032638,Pardo,481.82,3,train
190004966420,White,509.34,4,train
190004967856,Asian,472.78000000000003,2,val
190003506855,Pardo,616.86,8,val
190004764805,Pardo,606.1,8,train
190004956918,Pardo,410.4,0,train
190004805031,Pardo,448.7200000000001,1,train
190004929960,Pardo,465.5200000000001,2,test
190005052505,White,505.93999999999994,4,train
190003493778,Pardo,444.84,1,test
190003480237,White,562.28,7,train
190005812030,Asian,661.3199999999999,9,train
190004926944,Black,441.0,1,val
190004950515,Pardo,507.6,4,train
190004960415,Pardo,348.62,0,train
190003481047,White,444.7799999999999,1,train
190005060731,Black,397.26,0,train
190005055916,White,497.12,4,val
190005028169,Pardo,539.4,6,test
190004800085,White,492.2799999999999,3,train
190004768345,White,432.34,1,train
190004936861,Black,461.64,2,train
190004732054,White,539.52,6,val
190004985839,Black,612.58,8,val
190005049319,Black,496.21999999999997,4,test
190003484090,White,721.9399999999999,9,train
190004790970,Pardo,544.52,6,val
190004863809,White,528.88,5,val
190003479492,Pardo,495.06000000000006,4,train
190004959190,Pardo,496.0200000000001,4,train
190005036247,White,552.54,6,test
190004940955,Pardo,308.03999999999996,0,train
190004750333,White,754.08,9,train
190003466532,Black,438.7200000000001,1,train
190004840688,Black,556.98,6,test
190004973242,White,615.2,8,val
190004967366,White,427.08000000000004,1,train
190005055614,Pardo,439.02,1,train
190005028228,White,530.58,5,test
190004974368,Pardo,457.23999999999995,2,train
190004923163,Pardo,490.5,3,train
190005022010,Pardo,567.26,7,val
190005063660,Pardo,551.4399999999999,6,train
190004726128,White,509.64,4,test
190005037781,Pardo,426.91999999999996,1,train
190004974365,Pardo,498.41999999999996,4,train
190004786033,White,563.3,7,train
190004778456,White,535.22,6,test
190005048834,Pardo,427.2,1,test
190004969170,Pardo,469.37999999999994,2,train
190004917174,Pardo,501.26000000000005,4,train
190004991760,Black,457.28000000000003,2,test
190004971234,Black,459.4,2,val
190005008939,White,485.34,3,train
190004790078,White,618.86,8,test
190003504842,Pardo,617.96,8,val
190004949955,Pardo,502.68,4,val
190003506747,Pardo,575.3199999999999,7,train
190004950093,Pardo,374.24,0,val
190004779718,White,686.1,9,train
190004775658,Pardo,425.68,1,test
190004921716,Pardo,436.73999999999995,1,train
190004975836,White,441.85999999999996,1,train
190004915675,Pardo,415.73999999999995,0,test
190004775404,White,573.8,7,train
190004784358,White,512.88,4,train
190004731421,White,545.72,6,train
190005035258,Pardo,446.71999999999997,1,train
190004858037,Black,525.0,5,val
190004923551,White,513.7,5,train
190004763181,White,598.7,8,val
190004943005,White,540.9799999999999,6,test
190004811774,White,661.3199999999999,9,train
190004786077,White,486.84000000000003,3,val
190004992841,Pardo,496.9,4,val
190005049296,White,628.02,8,val
190004948282,Pardo,501.52,4,test
190005041784,White,352.96000000000004,0,train
190004950575,Pardo,488.48,3,train
190003490708,White,427.66,1,train
190004837985,Pardo,542.02,6,train
190005041928,White,599.76,8,train
190004930879,White,443.32,1,test
190005021055,White,569.7,7,train
190004759121,White,707.7,9,test
190004855815,Black,409.02,0,train
190004964088,White,415.36,0,test
190004933710,White,458.06000000000006,2,train
190004771361,White,495.76000000000005,4,train
190004921330,Black,576.3799999999999,7,train
190003479026,Black,486.93999999999994,3,train
190005010390,White,586.3399999999999,7,val
190003493281,Indigenous,523.4,5,train
190004774612,White,713.6,9,train
190004947756,Black,502.26000000000005,4,test
190004964443,White,595.9599999999999,8,val
190004918897,Pardo,582.7,7,train
190004916149,Pardo,645.5799999999999,9,train
190004806276,White,736.24,9,test
190004813946,White,655.0400000000001,9,train
190003487071,White,513.3,5,train
190005005265,White,384.48,0,train
190005059948,Asian,445.1,1,val
190005003785,White,585.6800000000001,7,val
190005000820,White,521.7,5,train
190004852772,Pardo,459.06000000000006,2,val
190004976242,Pardo,557.74,6,val
190004762329,Black,475.1,3,train
190004769244,White,580.96,7,train
190004822464,Pardo,486.78000000000003,3,train
190004830879,Asian,523.02,5,val
190003462337,Pardo,431.02,1,train
190005059654,Black,581.5,7,train
190004942911,Pardo,437.36,1,train
190004795810,White,704.5,9,train
190005016379,White,411.48,0,test
190004989464,White,509.84,4,train
190004926860,Pardo,469.08000000000004,2,train
190005047848,Black,512.78,4,val
190004792209,White,510.21999999999997,4,val
190004934447,White,550.54,6,test
190005063922,Pardo,480.9,3,train
190005028107,Black,693.42,9,test
190004779825,Pardo,508.0200000000001,4,train
190005041073,Pardo,451.12,1,train
190003466444,Black,490.4599999999999,3,test
190004738217,Black,424.37999999999994,1,val
190005017903,White,499.68,4,test
190004980973,White,424.41999999999996,1,train
190005015967,Black,414.8,0,train
190003459617,Pardo,541.62,6,val
190003504487,Pardo,517.12,5,test
190004738449,Asian,637.4799999999999,8,train
190004933610,Pardo,482.0,3,test
190004823091,White,641.86,9,train
190004785917,Black,462.62,2,test
190005043853,White,544.28,6,train
190004738170,White,458.1,2,train
190003506860,Indigenous,416.96000000000004,0,test
190004956223,White,510.43999999999994,4,train
190004964679,Pardo,670.62,9,train
190005010220,Black,586.74,7,val
190004932377,White,502.8,4,train
190004993970,Pardo,597.02,8,train
190004964947,Black,556.12,6,val
190005030311,Black,515.26,5,train
190004782868,White,601.72,8,train
190004725581,White,611.78,8,train
190005040408,White,423.02,0,train
190004840322,Black,500.1,4,train
190004801864,White,668.8199999999999,9,train
190005015974,Pardo,644.0200000000001,9,train
190004817310,White,666.3799999999999,9,train
190004969903,White,479.46000000000004,3,test
190004741455,White,471.53999999999996,2,val
190004972553,Pardo,476.96000000000004,3,train
190004948035,Pardo,565.96,7,val
190004985052,Black,495.48,4,train
190004953863,Pardo,482.53999999999996,3,test
190004765416,White,592.04,8,val
190004939470,White,359.53999999999996,0,train
190005062129,Pardo,422.17999999999995,0,train
190003462115,Pardo,530.12,5,train
190004776909,White,477.21999999999997,3,val
190005049750,Pardo,474.68,3,train
190003487008,White,593.96,8,test
190003466673,White,661.76,9,train
190003460392,Pardo,513.2,5,test
190004789083,Asian,561.9,7,val
190005022006,Pardo,311.98,0,train
190003500227,Pardo,702.0,9,test
190004790964,Pardo,450.66,1,train
190004999060,White,515.98,5,val
190004944494,Pardo,454.62,2,train
190005019244,Pardo,449.12000000000006,1,val
190004743480,Pardo,472.0,2,test
190004857935,Pardo,472.08000000000004,2,train
190005031323,Pardo,485.48,3,val
190004982477,Black,479.66,3,train
190004915257,Pardo,541.3399999999999,6,val
190003502930,Pardo,511.84000000000003,4,train
190003460362,White,385.41999999999996,0,test
190003458814,Asian,461.1,2,train
190003470699,Pardo,613.3,8,train
190004970101,Pardo,600.8399999999999,8,val
190003503792,White,498.88,4,train
190003494482,Pardo,477.46000000000004,3,train
190004799446,Asian,663.4399999999999,9,train
190004805552,White,669.72,9,train
190005014163,Black,461.58000000000004,2,train
190004812470,White,543.62,6,train
190004855672,Pardo,461.21999999999997,2,val
190003466694,Pardo,491.98,3,train
190004773934,Pardo,402.24,0,val
190004757125,White,549.4,6,train
190004981969,Pardo,418.56000000000006,0,val
190005042938,White,611.9,8,test
190004720375,Black,410.71999999999997,0,train
190004831501,White,387.41999999999996,0,test
190004851789,Pardo,575.4,7,train
190004804673,Black,514.72,5,train
190003479176,Black,468.43999999999994,2,train
190005050797,Pardo,435.64000000000004,1,val
190005036814,Pardo,470.5,2,train
190004836876,Pardo,520.3,5,val
190004790137,White,550.5600000000001,6,val
190004843756,Pardo,486.16,3,train
190004811441,White,530.8399999999999,5,val
190003485402,Black,530.48,5,train
190005054134,Pardo,471.2,2,val
190004755984,White,621.78,8,train
190004723589,White,572.5799999999999,7,val
190004931523,Pardo,645.64,9,val
190004793775,White,556.6800000000001,6,train
190003474844,White,447.12000000000006,1,train
190005041765,Pardo,597.8,8,val
190004775408,Pardo,545.52,6,test
190004776631,White,593.5,8,train
190004741842,Pardo,454.73999999999995,2,test
190004722828,White,494.62000000000006,4,val
190005011404,Pardo,521.4399999999999,5,train
190004980477,Pardo,440.96000000000004,1,test
190004935459,Pardo,459.96000000000004,2,val
190004926286,White,366.88,0,val
190004946340,Pardo,516.6600000000001,5,val
190004920122,Pardo,468.4,2,train
190003486971,Pardo,502.1,4,val
190004747621,Black,525.3,5,val
190004726454,White,596.24,8,val
190004943819,Pardo,377.76,0,train
190005040470,White,409.34,0,train
190004967478,White,600.9399999999999,8,train
190004973022,Pardo,521.76,5,train
190004737741,Pardo,465.62,2,train
190003502854,White,630.0,8,train
190004802901,White,541.38,6,train
190004963211,Pardo,448.48,1,train
190004797379,Indigenous,510.1,4,train
190003476218,Black,478.71999999999997,3,val
190005048598,White,616.64,8,test
190004938303,Pardo,433.67999999999995,1,train
190005015922,Black,425.87999999999994,1,val
190005047003,Pardo,427.88,1,train
190003490015,Pardo,593.26,8,train
190005055084,Pardo,502.73999999999995,4,train
190004929203,Pardo,464.7,2,test
190004977239,White,527.72,5,val
190004966009,Pardo,527.3199999999999,5,test
190003488134,Pardo,383.56,0,val
190004963035,Pardo,578.78,7,test
190004765967,White,544.0600000000001,6,train
190003498391,Black,562.1,7,train
190005035922,Asian,536.22,6,train
190005012052,Black,473.4,2,train
190004863484,Pardo,492.98,3,train
190003496840,Pardo,600.58,8,train
190005002172,Asian,419.66,0,train
190004760155,Pardo,662.9,9,train
190004732122,Pardo,485.4200000000001,3,test
190004992818,Pardo,447.34,1,train
190004994107,Pardo,610.58,8,train
190004982799,Pardo,496.53999999999996,4,val
190003489581,Pardo,540.46,6,test
190005001057,Pardo,470.86,2,test
190004760222,White,600.08,8,train
190004780192,Pardo,432.7200000000001,1,val
190004934633,Pardo,551.12,6,val
190004790898,White,553.14,6,train
190004781871,Pardo,496.4,4,train
190004985002,Pardo,454.65999999999997,2,train
190005038110,Pardo,546.98,6,val
190004937966,Pardo,601.24,8,val
190004836896,Pardo,474.58000000000004,3,train
190005012898,White,611.8399999999999,8,train
190004936602,Black,532.4200000000001,5,train
190004849827,White,500.64,4,test
190004815076,White,476.26000000000005,3,train
190004842632,White,569.8,7,train
190004747943,White,405.58000000000004,0,val
190005005224,White,564.36,7,train
190003506877,Pardo,466.76000000000005,2,test
190003472006,Pardo,430.52,1,train
190003492655,Asian,458.91999999999996,2,train
190004770377,White,410.32,0,val
190004810802,White,700.4799999999999,9,test
190004802400,Black,543.8199999999999,6,test
190004938723,Pardo,395.28000000000003,0,train
190005005802,Pardo,461.34000000000003,2,test
190004938417,Pardo,410.26000000000005,0,train
190003499355,White,510.98,4,test
190003482320,Pardo,528.0200000000001,5,val
190004725069,Pardo,600.86,8,train
190004948181,Pardo,443.76000000000005,1,test
190003487135,White,580.76,7,train
190005008126,Pardo,553.4,6,train
190004966786,Pardo,456.68,2,val
190004811319,White,548.72,6,val
190005063993,Pardo,477.32,3,train
190004857906,Pardo,504.5,4,train
190004837002,Pardo,497.4,4,test
190004851806,Pardo,548.9399999999999,6,train
190005023669,Pardo,623.1600000000001,8,train
190005005669,Black,392.38,0,train
190003484737,Pardo,441.58000000000004,1,train
190004795370,White,626.28,8,train
190003464031,Pardo,557.26,6,test
190004732592,Black,508.18,4,train
190005009878,Black,647.48,9,train
190003490644,Pardo,436.93999999999994,1,test
190004966748,White,622.5400000000001,8,val
190004932180,Pardo,594.6800000000001,8,test
190005063502,White,434.2200000000001,1,train
190005063130,White,444.06000000000006,1,test
190005006619,Pardo,523.76,5,train
190005004250,Pardo,595.8,8,train
190003496797,White,681.0,9,train
190004806053,White,546.92,6,test
190003475896,White,444.38,1,val
190004726347,White,606.72,8,train
190004723155,Black,559.4,6,train
190004970292,Black,396.62,0,val
190003485885,Black,508.71999999999997,4,train
190004944663,Pardo,541.24,6,train
190005000750,Pardo,411.64,0,train
190003487120,White,573.1800000000001,7,train
190003482287,Pardo,518.7,5,train
190004722290,Pardo,458.03999999999996,2,train
190004842911,Black,440.25999999999993,1,test
190004825276,Pardo,628.38,8,val
190004935172,Pardo,504.06000000000006,4,test
190005011211,White,547.36,6,test
190003491142,Pardo,515.64,5,train
190004929402,Black,464.5200000000001,2,val
190004828017,White,665.0799999999999,9,train
190004947088,White,517.1,5,val
190003463989,White,652.98,9,train
190004914473,Pardo,360.26,0,train
190005045382,Pardo,545.02,6,train
190004750825,White,478.82,3,train
190004921807,Indigenous,515.5200000000001,5,val
190004787347,White,588.64,7,train
190003506812,Pardo,473.9599999999999,2,test
190003489841,Pardo,165.01999999999998,0,train
190005058304,White,470.76000000000005,2,test
190004988800,White,674.78,9,train
190004775668,White,464.98,2,test
190003500033,Black,406.58,0,test
190004949190,Pardo,580.0799999999999,7,train
190004993370,Pardo,596.3199999999999,8,test
190004944843,Pardo,435.46000000000004,1,test
190004729120,White,541.6800000000001,6,val
190005054311,White,464.5200000000001,2,test
190004933321,Pardo,498.32,4,val
190005003551,White,511.53999999999996,4,train
190004967899,Black,522.96,5,train
190004731430,White,517.1800000000001,5,test
190004969578,Pardo,638.6600000000001,9,train
190004956842,Pardo,481.86,3,train
190004812810,Pardo,601.44,8,train
190004773455,Pardo,432.78000000000003,1,train
190004744754,Black,512.5600000000001,4,test
190004743265,Black,499.88,4,train
190005013824,Pardo,407.88,0,test
190004731519,Pardo,381.58000000000004,0,train
190004852612,Black,536.2,6,val
190004762174,Pardo,547.0200000000001,6,train
190003467191,Pardo,554.04,6,train
190004963918,Pardo,505.52,4,train
190004786401,White,412.84,0,train
190004982601,White,509.52,4,train
190004936832,Pardo,419.26000000000005,0,test
190003501681,Pardo,365.48,0,train
190004803201,White,685.5600000000001,9,val
190005029402,Pardo,503.96000000000004,4,test
190003495892,Pardo,500.03999999999996,4,train
190005025691,Pardo,532.5,5,val
190005017231,Pardo,611.22,8,train
190004814048,Black,569.22,7,train
190004826243,Pardo,520.3,5,train
190004953663,Pardo,498.23999999999995,4,train
190003476264,White,540.1600000000001,6,train
190004726185,Pardo,495.2,4,train
190005798809,Asian,557.78,6,train
190003484267,Pardo,710.72,9,test
190004812732,Black,412.96000000000004,0,train
190003462722,Pardo,451.17999999999995,1,test
190005047394,Pardo,323.88,0,val
190004800218,White,513.76,5,val
190004941501,Pardo,425.91999999999996,1,test
190004774564,White,474.23999999999995,3,train
190004945500,Black,493.78000000000003,4,train
190003490127,White,727.4,9,train
190003485853,White,500.53999999999996,4,train
190004981996,Black,504.16,4,val
190004958775,Pardo,469.86,2,val
190004966798,White,556.9,6,test
190004780142,Pardo,451.0799999999999,1,val
190005058187,White,439.6,1,train
190004805100,Pardo,396.94,0,train
190004796718,White,533.34,5,test
190004728961,White,581.62,7,train
190005060709,Pardo,436.08000000000004,1,train
190005003216,Pardo,629.6400000000001,8,train
190004990267,Pardo,493.9799999999999,4,val
190004783159,White,466.05999999999995,2,test
190003480650,Pardo,534.26,5,test
190003496944,Pardo,487.82,3,train
190005010273,Black,507.5799999999999,4,train
190004950517,Pardo,462.86,2,train
190004961200,Pardo,395.68,0,train
190004843348,White,530.9399999999999,5,train
190004796995,White,571.82,7,test
190005052009,White,647.0,9,train
190004936653,Pardo,519.4799999999999,5,val
190003479552,White,588.28,7,test
190004942896,Pardo,461.3,2,train
190004915452,Pardo,633.46,8,train
190003462080,Asian,676.76,9,val
190003491220,Pardo,510.84,4,train
190005051321,Asian,624.54,8,train
190004790131,Indigenous,479.76000000000005,3,test
190004964742,White,444.06000000000006,1,val
190004926885,Pardo,496.65999999999997,4,val
190005040029,Pardo,502.5,4,train
190003490432,Pardo,492.2799999999999,3,test
190004831507,Pardo,497.03999999999996,4,test
190004950685,Black,581.48,7,train
190004970412,Asian,591.28,7,train
190003482557,Black,514.1800000000001,5,train
190005056583,Pardo,567.94,7,train
190005021031,Black,555.26,6,test
190004983335,Pardo,620.1,8,train
190003486957,Pardo,381.32,0,test
190004747198,White,646.22,9,train
190003466730,Pardo,307.94,0,test
190004967058,Pardo,549.0600000000001,6,train
190005003160,Pardo,478.8,3,train
190004999456,Black,487.0799999999999,3,train
190005002752,White,518.2,5,train
190004939779,Pardo,437.3,1,train
190005816345,Asian,543.8199999999999,6,val
190004789355,White,457.96000000000004,2,train
190004984740,Black,517.86,5,train
190004946323,Pardo,533.46,5,test
190005040168,Black,465.21999999999997,2,train
190004789971,Black,546.28,6,train
190004737512,Pardo,543.32,6,train
190005021291,Indigenous,479.76000000000005,3,train
190003488301,Pardo,449.78000000000003,1,test
190004969680,Pardo,430.41999999999996,1,train
190004934232,Black,553.62,6,train
190003460268,White,580.28,7,val
190004999529,White,526.6600000000001,5,test
190004939715,Pardo,459.9,2,train
190004832059,Black,414.18,0,train
190003478349,Pardo,594.24,8,val
190004799733,White,499.88,4,train
190003487962,Asian,402.68,0,train
190005027746,Pardo,450.96000000000004,1,train
190004759001,Pardo,493.62,3,val
190004793256,White,588.3,7,test
190004773683,White,624.2,8,train
190005020087,Pardo,539.54,6,train
190003504513,Pardo,431.23999999999995,1,val
190005039806,Indigenous,618.6600000000001,8,train
190003489257,Pardo,535.54,6,train
190004996390,Pardo,715.4,9,train
190003480795,White,509.64,4,train
190004719354,White,493.76000000000005,4,train
190004924569,Pardo,475.96000000000004,3,train
190004755488,Pardo,433.76000000000005,1,val
190004833849,White,547.3199999999999,6,train
190005050140,Pardo,460.38,2,train
190004930249,White,626.54,8,train
190003494173,Pardo,419.9,0,val
190004987757,Black,545.76,6,test
190004814263,White,526.38,5,train
190005042861,White,527.48,5,test
190003489522,White,436.08000000000004,1,train
190003493407,Pardo,476.34000000000003,3,test
190004938254,Pardo,437.86,1,val
190005054730,Black,452.2,1,train
190003484361,White,746.9,9,test
190004956624,Pardo,464.58000000000004,2,val
190003467193,Pardo,516.36,5,test
190003477707,White,547.0600000000001,6,train
190004946015,Pardo,466.5,2,train
190004967103,Black,518.28,5,train
190005033389,Pardo,479.8,3,val
190004985754,Pardo,482.2,3,train
190004784899,White,589.34,7,test
190004926451,Black,490.36,3,val
190004738430,White,536.3799999999999,6,val
190004776660,White,649.92,9,test
190005014236,Pardo,443.56000000000006,1,train
190003489155,Pardo,509.7200000000001,4,train
190005056637,Pardo,453.91999999999996,2,train
190004938221,Pardo,484.71999999999997,3,train
190004986399,Black,532.74,5,train
190004945266,Pardo,418.5,0,train
190005000073,Pardo,424.46000000000004,1,train
190005017238,Pardo,629.7,8,train
190004808583,Black,369.16,0,train
190005007434,White,572.48,7,test
190004720525,White,492.2200000000001,3,test
190004781501,White,551.8,6,train
190005035199,Pardo,467.86,2,val
190004790136,White,482.2799999999999,3,train
190003463550,White,544.58,6,test
190004800098,White,523.8399999999999,5,train
190004947054,Pardo,459.53999999999996,2,test
190004759060,Pardo,405.0,0,train
190005119880,White,418.12,0,train
190005044679,Pardo,535.24,6,val
190004950810,Pardo,475.28000000000003,3,train
190005037289,Pardo,543.5,6,train
190004980561,White,535.36,6,train
190004744789,White,484.12,3,train
190005033543,Pardo,486.62,3,train
190004822915,Pardo,407.78000000000003,0,val
190004805565,White,542.1200000000001,6,train
190004974050,Pardo,437.62,1,train
190004772122,White,624.1600000000001,8,train
190004855556,Pardo,498.34,4,val
190003490352,Pardo,510.28000000000003,4,train
190004944505,Pardo,425.28000000000003,1,train
190004964311,Black,418.7,0,train
190004981570,Pardo,638.24,8,train
190005036017,White,473.68,2,train
190005017465,Pardo,499.67999999999995,4,val
190003493386,White,502.8,4,train
190004917085,Pardo,456.06000000000006,2,train
190004919813,Pardo,649.0600000000001,9,train
190005023773,Pardo,430.0,1,val
190004992884,White,612.08,8,test
190004800397,White,511.53999999999996,4,val
190004962384,Pardo,417.9,0,val
190004953897,Black,500.96000000000004,4,test
190003489060,Black,542.0799999999999,6,train
190005012524,Pardo,493.2,3,train
190004796705,Pardo,329.54,0,train
190003487270,White,629.6600000000001,8,train
190004738674,White,598.92,8,test
190004740533,Black,507.12,4,train
190004977334,White,564.3,7,val
190005028120,Black,582.28,7,test
190004992588,White,662.0799999999999,9,val
190004989578,White,647.3399999999999,9,train
190003465853,Indigenous,410.71999999999997,0,train
190003458819,White,762.9200000000001,9,train
190004974245,Pardo,443.02,1,train
190005001250,White,557.36,6,test
190005017372,Pardo,506.64,4,val
190004935603,Pardo,489.53999999999996,3,train
190005050646,Pardo,521.3199999999999,5,train
190004920203,White,422.86,0,train
190004997643,White,633.6600000000001,8,train
190004840809,Asian,415.02,0,train
190004937408,Pardo,505.06000000000006,4,train
190004937829,White,370.14,0,train
190005057000,Pardo,492.68,3,train
190004729826,White,633.7,8,train
190004746441,White,601.82,8,train
190004964898,Black,504.5799999999999,4,train
190004937864,White,620.26,8,train
190004790762,White,737.14,9,train
190005014513,Pardo,466.06000000000006,2,test
190004987850,White,452.6,1,train
190004817483,Pardo,483.84,3,test
190005049770,Black,528.0799999999999,5,train
190003463102,Pardo,486.73999999999995,3,train
190005020113,Pardo,509.76000000000005,4,val
190004793065,White,741.78,9,test
190005033719,White,548.42,6,train
190004966153,Black,504.67999999999995,4,test
190004787877,White,600.04,8,train
190004934623,Asian,549.78,6,train
190005006747,White,669.14,9,train
190005033731,Black,464.53999999999996,2,test
190005031772,Pardo,481.64,3,val
190004830949,White,504.02,4,val
190004831525,White,408.24,0,train
190005016348,Black,514.72,5,train
190005055687,Black,465.1,2,train
190004935654,White,680.58,9,val
190004828281,Pardo,543.36,6,val
190004925604,Pardo,506.9,4,train
190004746351,White,553.74,6,test
190004925232,Black,609.2,8,test
190004740414,Pardo,653.38,9,val
190005046050,Pardo,452.56000000000006,1,val
190005084181,White,485.06000000000006,3,test
190004732461,White,495.34,4,train
190004962881,Pardo,425.16,1,val
190003477634,White,552.9,6,test
190005048233,Pardo,456.8,2,train
190004977979,Pardo,411.5,0,train
190004759622,White,390.52,0,train
190004836873,Pardo,423.96000000000004,1,train
190004923370,Pardo,472.91999999999996,2,train
190004823550,White,602.3399999999999,8,train
190004918383,Black,534.92,5,val
190004822856,Pardo,557.22,6,train
190004987148,White,543.86,6,train
190004737407,Pardo,420.68,0,train
190004790116,White,676.38,9,val
190004955042,White,543.42,6,train
190004762904,White,557.2,6,test
190005014459,White,475.34,3,train
190004719803,Asian,425.34,1,train
190004820265,Pardo,712.8,9,test
190004967525,White,560.58,7,train
190005015081,Pardo,462.21999999999997,2,train
190004855000,Black,484.18,3,test
190004956787,Pardo,506.7,4,train
190004929399,Pardo,406.04,0,train
190003505920,White,462.46000000000004,2,train
190004846941,White,538.5,6,train
190004941401,Black,689.2,9,train
190005060377,Pardo,395.56000000000006,0,train
190004982771,Pardo,569.42,7,val
190005000094,White,633.88,8,train
190004953891,White,533.8,5,val
190005011838,Black,594.24,8,train
190004922575,Pardo,456.14,2,train
190004963453,White,427.48,1,train
190005809123,White,492.5,3,test
190004976552,White,467.0200000000001,2,train
190003498356,Pardo,430.16,1,val
190004834518,Black,509.4,4,train
190005028958,Pardo,524.22,5,train
190005014552,Pardo,459.0799999999999,2,val
190004817260,White,596.18,8,test
190005013646,White,445.02,1,val
190004863432,Pardo,374.48,0,train
190005052855,Pardo,498.21999999999997,4,train
190003465091,Pardo,633.16,8,train
190004921577,Pardo,435.02,1,test
190003506823,White,588.0,7,train
190005051826,Pardo,589.42,7,train
190004943526,Black,521.3399999999999,5,test
